,type,geometry.type,geometry.coordinates,properties.id,properties._scope,properties.allowDonations,properties.classification,properties.countPlanted,properties.countTarget,properties.country,properties.currency,properties.fixedRates,properties.image,properties.isApproved,properties.isFeatured,properties.isPublished,properties.isTopProject,properties.location,properties.minTreeCount,properties.name,properties.paymentDefaults.fixedTreeCountOptions,properties.paymentDefaults.fixedDefaultTreeCount,properties.purpose,properties.reviewScore,properties.reviews,properties.slug,properties.taxDeductionCountries,properties.tpo.image,properties.tpo.address.zipCode,properties.tpo.address.country,properties.tpo.address.address,properties.tpo.address.city,properties.tpo.name,properties.tpo.id,properties.tpo.email,properties.tpo.slug,properties.treeCost,properties.unitCost,properties.description,properties.metadata.degradationCause,properties.metadata.longTermPlan,properties.metadata.mainChallenge,properties.metadata.motivation,properties.options,properties.paymentDefaults,properties.fixedRates.CHF,properties.metadata.actions,properties.metadata.benefits,properties.metadata.coBenefits,properties.metadata.ecologicalBenefits,properties.metadata.socialBenefits
164,Feature,Point,"[-95.011616673993, 18.410165350084]",proj_QjvcMzQklRiF6faUuaT5sSR1,map,True,managed-regeneration,3.0,60000.0,MX,EUR,[],62171fd034cf0363687528.jpg,False,False,True,False,,0.0,Restoring Los Tuxtlas reserve with endemic species.,"[0, 0, 0, 0]",0.0,trees,0,[],los-tuxtlas,"['DE', 'US', 'ES']",6211323f3af43117024466.png,95873,MX,"Tebanca, Los Tuxtlas","Catemaco, Veracruz",Vivero de Tebanca,tpo_F0El0xphLnDRYbX7RYKix5gz,viverodetebanca@gmail.com,vivero-de-tebanca,1.5,1.5,,,,,,[],,,,,,,
165,Feature,Point,"[-85.39495453843493, 14.13143908928734]",proj_pli2A70F18ZrgXVB6Vz6cfYF,map,True,other-planting,1284067.0,20000000.0,NI,EUR,[],6049dfe90845a941321204.jpg,True,False,True,False,"Biosphere Bosawas Indigenous Reserve, Nicaragua",2.0,Rainforest Reliance “Ecopower Initiative Biosphere Bosawas”,"[10, 20, 50, 100]",5.0,trees,0,"[{'pdf': '6453ae584f085326827914.pdf', 'id': 'prev_qSs3eK7D7aqB', 'issueMonth': '09-2021'}]",biosphere-bosawas-indigenous-reserve,"['DE', 'US', 'ES']",6049ecfa2aeeb346806196.jpeg,32926,US,"2311  State Road, Unit 524.","Cocoa, Florida.",Rainforest Reliance Inc. Non-Profit,tpo_vgKXCVsQNyhQTxKLPFaHrykk,chantal@rainforest-reliance.org,ecopower-international-initiative-llc,0.1,0.1,,,,,,[],,,,,,,
166,Feature,Point,"[-82.261791, 9.2654550014236]",proj_M4sJHzff6dW6AHZ17ecwlvpX,map,False,other-planting,997.0,5000.0,PA,EUR,[],5f89937479544424912941.jpeg,False,False,True,False,"bocatorito, panama",2.0,Bocas Tree Restoration,"[5, 10, 25, 50]",2.0,trees,0,[],bocas-tree-restoration,"['DE', 'US', 'ES']",5f25b527b183c804252704.jpeg,none,PA,Isla San Cristobal,Bocatorito,Dolphin Bay Hideaway,tpo_GEdG6nJsyHrLpS44IcyZMuvY,info@dolphinbayhideaway.com,dolphin-bay-hideaway,1.8900000000000001,1.8900000000000001,,,,,,[],,,,,,,
167,Feature,Point,"[-3.3896, 36.8637]",proj_kNhq21LXs0CTOm0LeU1lDZs9,map,True,large-scale-planting,447.0,50000.0,ES,EUR,[],63e9e80619f91051203426.jpg,False,False,True,False,"Orgiva, Granada, Andalucía, ESP",0.0,"Sierra Lujar, Andalucía",,,trees,0,[],sierra-lujar-andalucia,"['DE', 'US', 'ES']",5f8cbe92e71cf360052835.png,18414,ES,C/ Celido 9,PITRES,Asociación Semillistas,tpo_51nGrLvV8LY02X7CQDYH9KKz,siembrabosques@semillistas.es,asociacion-semillistas,3.0,3.0,,,,,,[],,,,,,,
168,Feature,Point,"[2.180655, 48.965216]",proj_2Mbjnwzzq87GyqlQYZ3RuyVC,map,False,urban-planting,7200.0,7200.0,FR,EUR,[],61e5d38853e95361551393.jpg,False,False,True,False,,0.0,France 2022 - Salesforce Trees for a Changing Climate,"[0, 0, 0, 0]",0.0,trees,0,[],france-salesforce,"['DE', 'US', 'ES']",5ee3bd84c8d35124875069.png,05482,US,"145 Pine Haven Shores Road, Suite 1000D",Shelburne,One Tree Planted,tpo_XaEjbTfMh5rfOhVf7646jdpP,projectsplatforms@onetreeplanted.org,one-tree-planted,12.0,12.0,,,,,,[],,,,,,,
169,Feature,Point,"[126.16445820819, 6.9055984184745]",proj_BASYVnOox2YKA6rzPknxcXYK,map,True,mangroves,112189.0,1000000.0,PH,EUR,[],5fa2a68073819439729414.JPG,False,False,True,False,Philippines,2.0,Malizia Mangrove Park,"[10, 25, 50, 100]",5.0,trees,0,[],malizia-mangrove-park,"['DE', 'US', 'ES']",5f92876839f7d708772712.png,8000,PH,"Unit 1, 2nd Floor, Don Dionisio Complex, Cabaguio Ave., Agdao",Davao City,"Mama Earth Foundation, Inc.",tpo_8vAdS6QhhkcZJ37MXycdFKyG,hello@mama-earth.info,mama-earth-foundation-inc-1,0.33,0.33,,,,,,[],,,,,,,
170,Feature,Point,"[35.722382944408, 31.515300246705]",proj_hQTZQFNzPP2G7x66a5Vct20i,map,True,urban-planting,7394.0,100000.0,JO,EUR,[],60e15594c1c0b365284356.jpg,False,False,True,False,Jordan,1.0,The Green Caravan (GC),"[10, 25, 50, 100]",5.0,trees,0,[],the-green-caravan,"['DE', 'US', 'ES']",60e1517051dbd522077882.png,11181,JO,"Amman, Jordan",Amman,Arab Group for the Protection of Nature,tpo_SNU7GxXpoK5cXE9TfsujPwY7,info@apnature.org,arab-group-for-the-protection-of-nature,6.0,6.0,,,,,,[],,,,,,,
171,Feature,Point,"[-72.741778005071, 18.321259371509]",proj_8SXvAl8ptT4sVwCboopW6ZEE,map,False,natural-regeneration,2718.0,5000000.0,HT,EUR,[],603e46604a11e126206284.jpeg,False,False,True,False,Haiti,2.0,Haiti Tree Project,"[10, 20, 50, 100]",5.0,trees,0,[],forestnation-com,"['DE', 'US', 'ES']",5bc49406b3216050706451.png,N12 0DR,GB,"1st floor, 2 Woodberry Grove, Finchley,",London,ForestNation,tpo_GRUtdk8a31vIupvjoUVcPBJw,apothecary@forestnation.com,forestnation,0.5,0.5,,,,,,[],,,,,,,
172,Feature,Point,"[5.233333, 13.066667]",proj_adZmtfmLtRDGYtTmfVyrJDNA,map,True,natural-regeneration,11982.0,200000.0,NG,EUR,[],5d1b21fb2c258498188824.jpg,False,False,True,False,Northwest Nigeria,1.0,Jeji Restoration,"[10, 25, 50, 100]",5.0,trees,0,[],jeji-restoration,"['DE', 'US', 'ES']",5ea2d86079f2b416706259.png,700231,NG,"U11, Zainab Plaza, Kano",Kano,Surge Africa,tpo_4h9dSsqa9zGifYJ0cE0bEPtL,Surgeafricaorganisation@gmail.com,surge-africa,2.56,2.56,,,,,,[],,,,,,,
173,Feature,Point,"[145.92970407299, -18.008498172769]",proj_qdpuK7ba4PSDPHVskE1RtO7y,map,False,large-scale-planting,70.0,5000.0,AU,EUR,[],603093daa0d6b045400899.jpeg,False,False,True,False,,2.0,Boongarri Creek Revegetisation,"[10, 20, 50, 100]",5.0,trees,0,[],boongarricreekrevegetisation,"['DE', 'US', 'ES']",5fe1922f13413790546543.jpeg,4854,AU,"Lot 3 Bellenden Road, Murrigal. - PO Box 1312",Tully,Brettacorp Inc.,tpo_k2xGPvtzWBzL02NXkOuvjkQJ,brettacorp@outlook.com,brettacorp-inc,6.0,6.0,,,,,,[],,,,,,,
174,Feature,Point,"[-50.325236, -9.576617]",proj_PWNssUQw5JmqqSWZyEZ3yvyF,map,True,large-scale-planting,77224.0,10000000.0,BR,EUR,[],6009d05cf2488162461015.jpeg,False,False,True,False,Brazil,1.0,Corredor de Biodiversidade do Araguaia,"[10, 25, 50, 100]",5.0,trees,0,[],black-jaguar-corredor-de-biodiversidade-do-araguaia,"['DE', 'US', 'ES']",6000a41c396e6366305973.png,1096 AM,NL,H.J.E. Wenckebachweg 123,Amsterdam,Black Jaguar Foundation,tpo_Zaeg5j1sp8HeTUKKOu6hOXsA,j.boele@black-jaguar.org,black-jaguar-foundation,5.0,5.0,,,,,,[],,,,,,,
175,Feature,Point,"[30.98449459554, 0.74348683347233]",proj_Da7An1ZWwztiYrvoUv43NR31,map,True,large-scale-planting,6000.0,610000.0,UG,EUR,[],63bd5e5b6fb29513284023.jpg,False,False,True,False,,0.0,ACTIVE TREES,,,trees,0,[],https-activetreesrestora-wixsite-com-active-trees-restora,"['DE', 'US', 'ES']",636d2b10e18b8751574795.jpg,4848,UG,Clearworks Forest House,Kampala,Clearworks Logistics,tpo_7GFccuNYlSu4y2lWHlPyKdNA,wkebbarnezhisaiah@gmail.com,clearworks-logistics,8.0,8.0,,,,,,[],,,,,,,
176,Feature,Point,"[17.815695, -19.667334]",proj_RBhPEPTFq1gz3qCiwpvz9Lh0,map,True,natural-regeneration,885.0,50000.0,NA,EUR,[],619f5cbb43e54974397474.jpg,False,False,True,False,,0.0,Reforesting Namibia,"[10, 25, 50, 100]",5.0,trees,0,[],reforestingnamibia,"['DE', 'US', 'ES']",,28250,ES,"Chaparro, 44",Madrid,Trees4humanity,tpo_rnps80pF1YBZJDcFve14uCQa,cervigonfernando@gmail.com,trees4humanity,4.12,4.12,,,,,,[],,,,,,,
177,Feature,Point,"[29.394386476696, -3.1631571361016]",proj_xg4KhtMod9t1eL4gL8yDRx70,map,True,large-scale-planting,228509.0,50000000.0,BI,EUR,[],5d31b1de46da8328398270.jpg,False,False,True,False,"Bubanza Province, Burundi",1.0,Greening Burundi Project,"[1, 1, 1, 1]",1.0,trees,0,[],greening-burundi-project,"['DE', 'US', 'ES']",5e90886adcf6b539542053.jpeg,86,BI,Shari-Bubanza,Bubanza,Greening Burundi,tpo_0naM1gSPhKovo7gDVHMFfPbH,greeningburundi@gmail.com,greening-burundi-founded-by-emmanuel-niyoyabikoze,0.7000000000000001,0.7000000000000001,,,,,,[],,,,,,,
178,Feature,Point,"[-59.707260131836, -7.2395322493356]",proj_Oac7zpiTJE0intexvrbrNxnm,map,False,agroforestry,66234.0,86000.0,BR,EUR,[],5dde91d2c1150088288712.jpg,False,False,True,False,Municipality of Apuí – Amazonas state,1.0,Apuí Agroforestry Coffee,"[1, 1, 1, 1]",1.0,trees,0,[],apui-agroforestry-coffee,"['DE', 'US', 'ES']",5dde9497be9a5337682159.png,69058-250,BR,"R. Barão de Solimões, 12 - Flores, Manaus - AM","Manaus, Amazonas",Idesam – Institute for Conservation and Sustainable Development of the Amazon,tpo_pi3uhfRzCAaOFxlNmYoCVKCV,victoria.bastos@idesam.org.br,idesam-institute-for-conservation-and-sustainable-development-of-the-amazon,6.0,6.0,,,,,,[],,,,,,,
179,Feature,Point,"[34.9420487, -0.8714921]",proj_7MLbI0nE3Fpme6CR20qulQFZ,map,True,managed-regeneration,240.0,240000.0,KE,EUR,[],6462588584745948886083.jpg,False,False,True,False,,0.0,Community greening and trees growth initiative,"[0, 0, 0, 0]",0.0,trees,0,[],https-fruitsofhopeanddevelopmentinitiative-com,"['DE', 'US', 'ES']",,40200,KE,3405,Kisii,Fruits of Hope and Development Initiative,tpo_5SArlaCXjJ5fsTxt3d3HYDJE,fruitsofhoped@gmail.com,fruits-of-hope-and-development-initiative,2.0,2.0,,,,,,[],,,,,,,
180,Feature,Point,"[-76.861956, 0.08526]",proj_4Xde51IgWMaMaUtEJdTP0Uzc,map,True,natural-regeneration,5803.0,8000.0,EC,EUR,[],5dcc114d7fed4755085285.jpg,False,False,True,False,Sucumbios and Orellana provinces of the Ecuadorian Amazon region,1.0,Green Heart Project,"[10, 25, 50, 100]",5.0,trees,0,[],green-heart-project,"['DE', 'US', 'ES']",,10119,DE,Fehrbelliner Str. 54,Berlin,Love for Life e.V.,tpo_aMrocpKUIs3ZJ1dcOjJa3DQC,Thomas@loveforlifeproject.org,love-for-life-e-v,4.0,4.0,,,,,,[],,,,,,,
181,Feature,Point,"[-73.052715, 18.325417494123]",proj_AHwkOumVTbskpZORMfJoqgQ8,map,False,large-scale-planting,242908.0,500000.0,HT,EUR,[],603004289f604967905194.jpeg,False,False,True,False,Haiti,10.0,Eden Reforestation Projects - Haiti,"[20, 200, 1000, 1]",500.0,trees,0,[],eden-reforestation-projects-haiti,"['DE', 'US', 'ES']",5cae3e3395e52084699403.jpeg,91741,US,303 W Foothill Blvd. Unit 13,Glendora,Eden Reforestation Projects,tpo_4DeNcQv0Dn8bFAm12PlY8zec,info@edenprojects.org,eden-reforestation-projects,0.14,0.14,,,,,,[],,,,,,,
182,Feature,Point,"[30.93972, 2.7963]",proj_fHNRyaSA5vH8aSagtYpsdntu,map,False,managed-regeneration,16604.0,35000.0,UG,EUR,[],60379cad6b0a3306452333.jpeg,False,False,True,False,,2.0,"Regreening Arivu Subcounty, Uganda","[10, 20, 100, 250]",5.0,trees,0,[],discover-src-net,"['DE', 'US', 'ES']",,71364,DE,Berglenstr. 10,Winnenden,Discover e.V.,tpo_8939RC0SNFnSA9ZL12ZK9tBY,Keith@discover-src.net,discover-e-v,0.75,0.75,,,,,,[],,,,,,,
183,Feature,Point,"[35.003339, -0.38895399999999997]",proj_Ho7HXcYLYtkHX3wgA6gr3zIE,map,False,large-scale-planting,14049156.0,999999999999999.0,KE,EUR,[],5cb05011e5301025441271.png,False,False,True,False,"Kisumu County, Western Kenya",1.0,Kadhune Friends of Earth Environment Preservation and Care,"[1, 1, 1, 1]",1.0,trees,0,[],kadhune-friends-of-earth-environment-preservation-and-care,"['DE', 'US', 'ES']",607a775bf3460742732285.jpeg,40109,KE,Nyakach,Kisumu,Kadhune Friends of Earth Environment Preservation and Care,tpo_3SxlmAz2CLbI815gg4AujZII,kadhunefriends@yahoo.com,kadhune-friends-of-earth-environment-preservation-and-care,3.0,3.0,,,,,,[],,,,,,,
184,Feature,Point,"[16.327762860669, 40.511958565777]",proj_7jHqc0ZfHVrPWkO70TJGL9pI,map,False,agroforestry,1351.0,7000.0,IT,EUR,[],6219368fda7bc870366226.jpg,False,False,True,False,,0.0,Camp Rocciaviva,"[0, 0, 0, 0]",0.0,trees,0,[],rocciaviva,"['DE', 'US', 'ES']",,7431 PD,NL,Wechelerweg 37,Diepenveen,Ecosystem Restoration Camps,tpo_CVDSvyFCih6tfc2RPKv95Vub,cristina@ecosystemrestorationcamps.org,ecosystem-restoration-camps,9.2,9.2,,,,,,[],,,,,,,
185,Feature,Point,"[-121.87668888889, 44.70088195308]",proj_0A74ghLQsx842038zk8fEQC9,map,False,large-scale-planting,130000.0,130000.0,US,EUR,[],5f4e6fe383dd4031999357.jpeg,False,False,True,False,"44°42'3.175""N 121°52'36.08""W",1.0,Willamette National Forest,"[1, 1, 1, 1]",1.0,trees,0,[],willamette-national-forest,"['DE', 'US', 'ES']",5e453a816329e302431983.jpeg,59804-7212,US,"Fort Missoula Road, Bldg. 27, Suite 3","Missoula, Montana",National Forest Foundation,tpo_auG8xE1tt3slOnLQDelCdU16,dwallien@nationalforests.org,national-forest-foundation,0.9500000000000001,0.9500000000000001,,,,,,[],,,,,,,
186,Feature,Point,"[9.640293322721519, 50.137859497220404]",proj_s0Dt9sivTkYLAptM2OfJSleb,map,True,large-scale-planting,52626.0,300000.0,DE,EUR,[],62f3bac270a37408634575.jpg,False,False,True,False,,1.0,Reforestation of our Forests in Germany,"[10, 25, 50, 100]",5.0,trees,0,[],wiederaufforstung-deutschland,"['DE', 'US', 'ES']",628bae5da1160652705562.png,63741,DE,Benzstr. 4,Aschaffenburg,Klimahelden (Plant-for-the-Planet e.V.),prf_u9acORF3K14cOnD4UmVZX5mz,aschaffenburg@club.plant-for-the-planet.org,planet-aschaffenburg-ev,2.5,2.5,,,,,,[],,,,,,,
187,Feature,Point,"[37.2341032247, -1.0174020179159]",proj_32MovMetcmr05uGEouJN0HpM,map,False,large-scale-planting,6141.0,100000.0,KE,EUR,[],613a36a64eb4d220296882.jpg,False,False,True,False,,1.0,Kenya - Restoring the Kijabe Forest,"[10, 25, 50, 100]",5.0,trees,0,[],ke-whcr,"['DE', 'US', 'ES']",5ee3bd84c8d35124875069.png,05482,US,"145 Pine Haven Shores Road, Suite 1000D",Shelburne,One Tree Planted,tpo_XaEjbTfMh5rfOhVf7646jdpP,projectsplatforms@onetreeplanted.org,one-tree-planted,0.9500000000000001,0.9500000000000001,,,,,,[],,,,,,,
188,Feature,Point,"[28.388345, -13.146408]",proj_kcFeNrstIRmgN9FhHkEIfctV,map,False,managed-regeneration,1888983.0,3000000.0,ZM,EUR,[],5bf404101afc9888149442.jpeg,False,False,True,False,Zambia,1.0,Reversing deforestation for smallholder farmers,"[1, 1, 1, 1]",1.0,trees,0,[],reversing-deforestation-for-smallholder-farmers,"['DE', 'US', 'ES']",5c34ad2966ac1756417530.jpeg,3090,BE,Ogentroostlaan 15,Overijse,WeForest,tpo_S99AZM07xKCL1q8AsvNG1gYy,louise.tideman@weforest.org,weforest,1.0,1.0,,,,,,[],,,,,,,
189,Feature,Point,"[35.683498, -0.593429]",proj_3cXBgeoedy3kuAtzsVC9cqy7,map,True,large-scale-planting,10.0,200000.0,KE,EUR,[],646f1241ea6dd215670915.jpg,False,False,True,False,,0.0,reforestation organization,,,trees,0,[],nakuru-bomet,"['DE', 'US', 'ES']",,20406,KE,717,SOTIK,Youth for Change,tpo_JVEfP5fXjNsnzgNaSr1e6Tqp,betkiprotich@gmail.com,youth-for-change-1,2.75,2.75,,,,,,[],,,,,,,
190,Feature,Point,"[-12.19698, 9.45435]",proj_ItArsrMDDKhVIKfpdST3d5sl,map,True,large-scale-planting,50.0,400000.0,SL,EUR,[],6346979a1ea11349622605.jpg,False,False,True,False,,0.0,Youth in Agriculture and Climate Resilience:  Sustainable Environmental Protection and Land Management in Sierra Leone,,,trees,0,[],prido,"['DE', 'US', 'ES']",634570097314b222419009.jpg,00000,SL,5 Loya Street,Makeni,PRIDO,tpo_msxIsQiTgxu4vvaSJcG3spw9,hello@prido.org,prido,12.0,12.0,,,,,,[],,,,,,,
191,Feature,Point,"[153.48044117351, -28.638515179171]",proj_3aQZi1SCNWqqmM8duObtYchF,map,True,natural-regeneration,40857.0,500000.0,AU,EUR,[],5e4b9cd1d07f9129541964.jpg,False,False,True,False,Byron Shire region,2.0,Byron Bay Subtropical Rainforest Reforestation,"[10, 20, 50, 100]",5.0,trees,0,[],bryon-bay-subtropical-rainforest-reforestation,"['DE', 'US', 'ES']",5ebcde19ed4c5706861461.png,2483,AU,3/11 Booyun Street,Brunswick Heads,ReForest Now,tpo_0nOR4g219U36r7B4Vb40fKdg,partnerships@reforestnow.org.au,reforest-now-1,3.3,3.3,,,,,,[],,,,,,,
192,Feature,Point,"[-97.41516100758103, 18.420813666705158]",proj_7OA3iSjhVGSngkNPXTvkSfHU,map,True,large-scale-planting,223.0,5000.0,MX,EUR,[],63dab65e2d23e100502422.jpg,False,False,True,False,,0.0,Santa Maria Coapan Reforestation 2023,,,trees,0,[],santamariacoapan,"['DE', 'US', 'ES']",63136a814a0c8890246646.jpg,44124,US,2869 Lander Rd,Cleveland,Donate a Tree to the World,tpo_8b69PmIS2RPJ7mVM4swerK1z,rkphelan@msn.com,donate-a-tree-to-the-world,1.0,1.0,,,,,,[],,,,,,,
193,Feature,Point,"[-3.126137979, 7.793547618]",proj_DbGBDHbePvTCUgndUcvrJodr,map,False,natural-regeneration,6058.0,50000.0,CI,EUR,[],5c403a0d95de3381991872.jpeg,False,False,True,False,Ivory Coast,1.0,Reforestation and environmental education,"[1, 1, 1, 1]",1.0,trees,0,[],reforestation-and-environmental-education,"['DE', 'US', 'ES']",618e169fb8383682450026.jpg,,CI,Cite Des Arts F01A,Abidjan,ONG PAGE VERTE,tpo_XOVOGZ7j4pbyX4dI95TUdUSk,infos@ongpageverte.org,ong-page-verte,1.8900000000000001,1.8900000000000001,,,,,,[],,,,,,,
194,Feature,Point,"[31.255207, 0.899304]",proj_7WNIZ3c4U66QRlRsR6m5z57s,map,True,natural-regeneration,14918.0,1000000.0,UG,EUR,[],6193e2607c905669140950.jpg,False,False,True,False,,2.0,Habitat restoration in Uganda,"[10, 50, 100, 500]",5.0,trees,0,[],restore-uganda,"['DE', 'US', 'ES']",,28250,ES,"Chaparro, 44",Madrid,Trees4humanity,tpo_rnps80pF1YBZJDcFve14uCQa,cervigonfernando@gmail.com,trees4humanity,0.35000000000000003,0.35000000000000003,,,,,,[],,,,,,,
195,Feature,Point,"[-121.51969444444, 40.814277785314]",proj_vkncX8GWeV8t0FWItQyhJA2b,map,False,large-scale-planting,9000.0,9000.0,US,EUR,[],5f4e762d4be2a451640080.jpeg,False,False,True,False,"40°48'51.4""N 121°31'10.9""W",1.0,Lassen National Forest,"[1, 1, 1, 1]",1.0,trees,0,[],lassen-national-forest,"['DE', 'US', 'ES']",5e453a816329e302431983.jpeg,59804-7212,US,"Fort Missoula Road, Bldg. 27, Suite 3","Missoula, Montana",National Forest Foundation,tpo_auG8xE1tt3slOnLQDelCdU16,dwallien@nationalforests.org,national-forest-foundation,0.9500000000000001,0.9500000000000001,,,,,,[],,,,,,,
196,Feature,Point,"[109.958523, -7.164627]",proj_WmTavt6uBSBC0DYIPMFiuuM0,map,True,large-scale-planting,1625092.0,10000000.0,ID,EUR,[],5bf6b73117758181041871.jpeg,False,False,True,False,Indonesia,1.0,Trees4Trees,"[10, 20, 50, 100]",5.0,trees,0,[],trees4trees,"['DE', 'US', 'ES']",616624884b68a164601438.jpg,50236,ID,"JI. Srondol Bumi Indah, VI/5",Semerang,Trees4Trees,tpo_eiRNQEXQ2abvW1KKFC0UmT71,info@trees4trees.org,trees4trees,0.9500000000000001,0.9500000000000001,,,,,,[],,,,,,,
197,Feature,Point,"[-72.289337, -13.247377]",proj_S4D42YfYdfWTMAPYt2xzrnCL,map,True,,,,PE,EUR,[],61b4f755708ac718202165.png,,,True,,,,Acción Andina Conservation,,,conservation,0,[],conservation-aa-andes,"['DE', 'US', 'ES']",,20198,US,PO Box 407,The Plains,Global Forest Generation,tpo_6t3q5JNUtHPCvXVfrArIRDf7,info@globalforestgen.org,global-forest-generation,0.0,0.0,,,,,,[],,,,,,,
198,Feature,Point,"[33.48334, -13.032463623285]",proj_rgw0BJclVAad1iXPB2dYrUze,map,False,managed-regeneration,253393.0,250000.0,MW,EUR,[],5fdb3929de0e7021567844.jpeg,False,False,True,False,"Kasungu, Malawi",4.0,Kasungu Indigenous Reforestation Project,"[20, 80, 200, 400]",40.0,trees,0,[],chitipa-planting-trees-project-gps-validated,"['DE', 'US', 'ES']",5d19d4edc6d42276439570.png,K78 P8F1,IE,"Eiscear Riada, Pettycannon, Lucan",Co. Dublin,Wells for Zoë,tpo_UTiLA0xghdjAnm8c35sT0Mhc,info@wellsforzoe.org,wells-for-zoe,0.0,0.0,,,,,,[],,,,,,,
199,Feature,Point,"[115.9408, -31.8299]",proj_CfACz11uytfqP3Dqao8BL39f,map,True,urban-planting,420.0,350000000.0,AU,EUR,[],5e503000a8f19793164421.jpeg,False,False,True,False,"Western Australia particularly in the Wheatbelt, South Western Australia and peri-urban and urban areas of Perth.",1.0,Trillion Trees Challenge,"[1, 1, 1, 1]",1.0,trees,0,[],trillion-trees-challenge,"['DE', 'US', 'ES']",5e502e13290aa538150101.png,6055,AU,LOT 2 Stirling Crescent (Corner Amherst Road),Hazelmere,Trillion Trees,tpo_eyeqU5CW0YmNpqSI6tR7IXV3,contact@trilliontrees.org.au,trillion-trees-1,3.1,3.1,,,,,,[],,,,,,,
200,Feature,Point,"[36.497233, -3.298554]",proj_LNkzAs25ssXd259RE2uh6vDj,map,True,large-scale-planting,43718.0,70000.0,TZ,EUR,[],5cc6b664d9082399306791.jpg,False,False,True,False,Ngorongoro District,2.0,One student One tree and conservation Education,"[10, 20, 50, 100]",5.0,trees,0,[],one-student-one-tree,"['DE', 'US', 'ES']",5e2bea24684b1031362089.jpeg,23000,TZ,"P.O. Box 51, Loliondo Tanzania",Arusha,Loliondo Actions for Green Earth,tpo_j606OsNc63kZo7L9sIb22ww7,loageinfo@gmail.com,loliondo-actions-for-green-earth,0.5,0.5,,,,,,[],,,,,,,
201,Feature,Point,"[33.710466893279, -11.836158025936]",proj_eNxsxTaYnt48i28ZVfFYAqbm,map,True,large-scale-planting,211510.0,500000.0,MW,EUR,[],60b62e1676e83789020256.jpg,False,True,True,False,Malawi,1.0,Embangweni indigenous reforestation project (drone map certified),"[10, 25, 50, 100]",5.0,trees,0,[],wfz-embangweni,"['DE', 'US', 'ES']",5d19d4edc6d42276439570.png,K78 P8F1,IE,"Eiscear Riada, Pettycannon, Lucan",Co. Dublin,Wells for Zoë,tpo_UTiLA0xghdjAnm8c35sT0Mhc,info@wellsforzoe.org,wells-for-zoe,0.7000000000000001,0.7000000000000001,,,,,,[],,,,,,,
202,Feature,Point,"[32.55099955793287, 0.293977708226828]",proj_DlbJv5ybKOprfqt8rEMwMxN7,map,True,agroforestry,21.0,10000000.0,UG,EUR,[],6347c9f71ed7c966380559.png,False,False,True,False,,0.0,Lasting Solutions for Uganda,,,trees,0,[],lastingsoutionsforuganda,"['DE', 'US', 'ES']",5f72ea1ecef20981015970.jpeg,70178,DE,Hasenbergstraße 31,Stuttgart,Fairventures Worldwide gGmbH,tpo_EBxT46ofbBusGBm1Oa7Pe1OG,info@fairventures.org,fairventures-worldwide-ggmbh,5.0,5.0,,,,,,[],,,,,,,
203,Feature,Point,"[145.39899825, -16.312446002554]",proj_A6VGUK6pWC3KdDLxxXiskQzW,map,True,natural-regeneration,72265.0,120000.0,AU,EUR,[],5e4faacf251c3217351579.jpeg,False,False,True,False,"Queensland, Australia",1.0,The Rainforest Rescue & Nightwings Regeneration Project,"[10, 20, 50, 100]",5.0,trees,0,[],the-rainforest-rescue-nightwings-regeneration-project,"['DE', 'US', 'ES']",60064cbea1395657969754.png,2482,AU,PO Box 40,Mullumbimby NSW,Rainforest Rescue,tpo_lGJjV4hzRkqFyZd0I23SVqwg,partnerships@rainforestrescue.org.au,rainforest-rescue-1,6.96,6.96,,,,,,[],,,,,,,
204,Feature,Point,"[-49.436990854385, -28.986885783775]",proj_s8STPZmf9dWfyd60ZVrRTc0M,map,False,agroforestry,28.0,2000.0,BR,EUR,[],6078c0901ccfc363353654.png,False,False,True,False,,1.0,Agroforstsysteme für Kleinbauern in Südbrasilien,"[10, 25, 50, 100]",5.0,trees,0,[],https-www-teog-ngo-teog-project-agroforstsystem-fuer-kleinbauern-lang-pt-br,"['DE', 'US', 'ES']",,91315,DE,Richard-Strauß-Str. 38,Höchstadt,Technik ohne Grenzen e.V.,tpo_J3hMvZNdsINMIozC57KLomB5,franzi.enzmann@teog.de,technik-ohne-grenzen-e-v,4.7,4.7,,,,,,[],,,,,,,
205,Feature,Point,"[32.335706651, 1.5156142533981]",proj_26OP7JiC5mapekmJ4OahxzD8,map,True,large-scale-planting,38609.0,250000.0,UG,EUR,[],5f1ff2256e1c9891993694.jpeg,False,False,True,False,Sub-Saharan Africa,1.0,Sustainable Community Forestry Programme,"[1, 1, 1, 1]",1.0,trees,0,[],sustainable-community-forestry-programme,"['DE', 'US', 'ES']",5e6795d1eb849871705147.png,OX4 1JE,GB,106-108 Cowley Road,Oxford,International Tree Foundation,tpo_bb6W3HHcMDlIrDthOOkRAI1U,info@internationaltreefoundation.org,international-tree-foundation,4.21,4.21,,,,,,[],,,,,,,
