status,data.forests.id,data.forests.name,data.forests.short_desc,data.forests.location_desc,data.forests.total_surface,data.forests.reforested_surface,data.forests.occupied_surface,data.forests.main_image,data.forests.available,data.forests.offset_type,data.forests.timeline_formula,data.forests.co2_years,data.forests.co2_sqm,data.forests.forest_slug,data.forests.captured_co2,data.forests.coordinates
200,3005699,30 Mw Solar Pv Project By Nirosha Solar Power Private Limited,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,30-mw-solar-pv-project-by-nirosha-solar-power-private-limited,0,
200,3005955,Gs1247 Vpa 126 Zoba Anseba Community Safe Water,NA,Eritrea,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-126-zoba-anseba-community-safe-water,0,
200,1001220,Luoning Biomass Cogeneration Project,"The project is a newly-built biomass-based cogeneration power plant. Total installed capacity of the proposed project is 24MW consisting of two sets of 12MW generating units. Two biomass-residue-fired boilers will be installed. It is estimated that the annual consumption of biomass residues will be 159,900 tonnes, the electricity output will be 129,600MWh and the heat supply will be 432,000GJ annually when the proposed project is fully put into operation.","Henan, China",0,0,0,https://statics.reforestum.com/forests/headers/default/05.jpg,FALSE,VCU,NA,0,NA,luoning-biomass-cogeneration-project,0,
200,1001476,Guodian Xinjiang Alashankou Phase II Wind Power Project,“This project is not registered with VCS. More information on the project can be found at CDM Project ID 5246: https://cdm.unfccc.int/Projects/DB/DNV-CUK1316596837.16/view”,"Xinjiang, China",0,0,0,https://statics.reforestum.com/forests/headers/default/09.jpg,FALSE,VCU,NA,0,NA,guodian-xinjiang-alashankou-phase-ii-wind-power-pr,0,
200,1001732,Kinik Wind Power Plant,"Kinik Wind Power Plant have been located in Kinik district of Izmir province in Turkey and developed by Esinti Enerji Üretim Tic. ve San. A.S. The project has  17 wind turbines 3.2 MWm and 16 wind turbines with a unit capacity of 3 MWe and one wind turbine with a unit capacity of 2 MWe each. With a total installed capacity of 54,4 MWm/ 50 MWe, the project is estimated to supply grid as 165,000 MWh per annum",Turkey,0,0,0,https://statics.reforestum.com/forests/headers/default/04.jpg,FALSE,VCU,NA,0,NA,kinik-wind-power-plant,0,
200,1002244,Lalpur wind farm in Gujarat,"The project activity involves generation of electricity from wind, a renewable source of energy at Jamnagar district in Gujarat. The proposed project activity, an initiative by Tadas Wind Energy Ltd. (TWEL) is aimed at generating 50.4 MW of renewable electricity using 63 Wind Turbine Generators (WTGs) of capacity 0.8 MW each.","Gujarat, India",0,0,0,https://statics.reforestum.com/forests/headers/default/09.jpg,FALSE,VCU,NA,0,NA,lalpur-wind-farm-in-gujarat,0,
200,2002016004,Reforestación De Eurofred En Zona Incendiada Del Parque Natural De La Munta,"The project ""Reforestation De Eurofred In Incendiada Zone Del Parque Natural De La Muntanya De Montserrat (Barcelona)"" is located in Montserrat, in the province of Barcelona. With a total area of 13.19 hectares, it is expected to absorb 655.0 tons of CO2 in 30 years. The project consists of reforestation by planting Pinus halepensis, Pinus nigra and Quercus ilex in plots with forest use.","Montserrat, Barcelona, Spain",130000,130000,130000,https://statics.reforestum.com/forests/galleries/miterd/2002016004_2016-b004_tcm30-180498_2002016004_0_1.jpg,FALSE,VCU,NA,30,0.00458041958041958009,reforestación-de-eurofred-en-zona-incendiada-del-p,0,
200,100100,Boiler fuel conversion from Furnace Oil to Bagasse at Biltube Core Boards L,The proposed project activity is a fuel switch project. BCBL has taken this voluntary initiative for reduction of GHG emissions. The measures have been applied at the Warananagar unit of BCBL (an existing paper tube factory). The fuel substitution involves replacement of furnace oil (used as a primary fuel) to bagasse in boilers to generate steam for drying paper sheets.,India,0,0,0,https://statics.reforestum.com/forests/headers/default/03.jpg,FALSE,VCU,NA,0,NA,boiler-fuel-conversion-from-furnace-oil-to-bagasse,0,
200,100356,Methane capture and destruction on La Hormiga landfill in San Felipe and El,"The project activity is to build, operate and maintain a landfill gas (LFG) collection and flaring system on the La Hormiga landfill in San Felipe and El Belloto landfill in Quilpue. The project aims at designing, building and operating a highly efficient landfill gas (LFG) collection and flaring system to burn the landfill gas collected on each of the sites.","Valparaiso Region, Chile",0,0,0,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,methane-capture-and-destruction-on-la-hormiga-land,0,
200,100612,The Kasigau Corridor REDD Project - Phase II The Community Ranches,"This project builds on Wildlife Works' first REDD project (Phase I, Rukinga Ranch) which has been protecting forests, flora and fauna since 2006. The aim of this new, larger project is to bring the benefits of direct carbon financing to surrounding communities, while simultaneously addressing alternative livelihoods and protecting vital flora and fauna. Human-wildlife conflict has been a problem in the past, as local agents are directly reliant on the environment as a means for subsistence.","Taita–Taveta, Kenya",1697410000,1697410000,1697410000,https://statics.reforestum.com/forests/headers/default/04.jpg,FALSE,VCU,NA,0,NA,the-kasigau-corridor-redd-project-phase-ii-the-com,0,
200,100868,"REDD project in Brazil nut concessions in Madre de Dios, Peru","BAM has entered into a long term partnership with the Madre de Dios Federation of Brazil nut Concessioners (FEPROCAMD) aimed at preventing deforestation and preserving environmental integrity on 300,000 hectares of concession land in high quality rainforest. The project is helping to establish initiatives which will increase both the value of the healthy forest and the income generated through sustainable Brazil nut harvesting, empowering concessioners to protect and maintain their forest.","Madre de Dios, Peru",7246010000,7246010000,7246010000,https://statics.reforestum.com/forests/headers/default/07.jpg,FALSE,VCU,NA,0,NA,redd-project-in-brazil-nut-concessions-in-madre-de,0,
200,3001348,Cerit 90 Mw Wpp,NA,Turkey,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,cerit-90-mw-wpp,0,
200,3005188,Gs1247 Vpa 74 Lango Safe Water Project,NA,Uganda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-74-lango-safe-water-project,0,
200,3005444,The Cameroon Heat Retention Cooker Project,NA,Cameroon,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,the-cameroon-heat-retention-cooker-project,0,
200,3006212,Promoting Clean Cooking Solutions For The Disadvantaged Households,NA,Nepal,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,promoting-clean-cooking-solutions-for-the-disadvantaged-households,0,
200,3007492,"2.1 Mw Wind Project Of Colourtex Industries Ltd. At Kutch District In Gujarat State, India",NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,2-1-mw-wind-project-of-colourtex-industries-ltd-at-kutch-district-in-gujarat-state-india,0,
200,30011140,Improved Biomass Cookstoves For Returnees In Burundi,NA,Burundi,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,improved-biomass-cookstoves-for-returnees-in-burundi,0,
200,1001221,Eglence I-II Hydroelectric Power Plant,"Eglence I-II, a run-off-river hydroelectric power plant, is located on the Eglence River, in the Mediterranean Region within the Karaisali disrict of Adana province. Eðlence I-II consists of construction of a green field project with 68.65 MWe of installed capacity comprising two weirs and two power houses. (The units proposed to be established upstream are named as “Eglence-I” while the units proposed to be established downstream are named as “Eglence-II”.","Kayseri, Turkey",0,0,0,https://statics.reforestum.com/forests/headers/default/01.jpg,FALSE,VCU,NA,0,NA,eglence-i-ii-hydroelectric-power-plant,0,
200,1001477,Katingan Peatland Restoration and Conservation Project,"The Katingan Restoration and Conservation Project (‘The Katingan Project’) protects and restores 149,800 hectares of peatland ecosystems, to offer local communities sustainable sources of income, and to tackle global climate change. The project lies within the districts of Katingan and Kotawaringin Timur in Central Kalimantan Province and covers one of the largest remaining intact peat swamp forests in Indonesia","Central Kalimantan, Indonesia",149800000,149800000,149800000,https://statics.reforestum.com/forests/headers/default/12.jpg,FALSE,VCU,NA,0,NA,katingan-peatland-restoration-and-conservation-pro,0,
200,1001733,Nouakchott 30 MW wind power plant,"The project consists of the construction and operation of a greenfield 30 MW wind power plant South of Nouakchott, Mauritania's capital.  This project was open for public comment from 28 December 2017 - 27 January 2018. No comments were received.","Nouakchott, Mauritania",0,0,0,https://statics.reforestum.com/forests/headers/default/03.jpg,FALSE,VCU,NA,0,NA,nouakchott-30-mw-wind-power-plant,0,
200,1002245,"Wind power project in Rajasthan, India","The project activity involves generation of electricity from wind, a renewable source of energy by setting up a wind power project of capacity 26.4 MW in the state of Rajasthan, India. The proposed project activity, an initiative by Ratedi Wind Power Private Limited is aimed at generating 26.4 MW of renewable electricity using 33 Wind Turbine Generators (WTGs) of capacity 0.8 MW each.","Madhya Pradesh, India",0,0,0,https://statics.reforestum.com/forests/headers/default/03.jpg,FALSE,VCU,NA,0,NA,wind-power-project-in-rajasthan-india,0,
200,1002501,Durban Landfill-Gas Bisasar Road.,This project is not registered with VCS. More information on the project can be found at CDM Project ID 1921: https://cdm.unfccc.int/Projects/DB/TUEV-SUED1214927681.45/view?cp=1,"Free State, South Africa",0,0,0,https://statics.reforestum.com/forests/headers/default/03.jpg,FALSE,VCU,NA,0,NA,durban-landfill-gas-bisasar-road-,0,
200,2002016005,Proyecto De Absorción De Co2 De La Fundación Aquae En Zona Incendiada En Pe,"The project ""Project of Co2 Absorption of the Aquae Foundation In Incendiada Zone In Pego (Alicante)"" is located in Pego, in the province of Alicante/Alacant. With a total area of 7.83 hectares, it is expected to absorb 151.0 tons of CO2 in 40 years. The project consists of reforestation by sowing Quercus ilex ssp ballota in forest land.","Pego, Alicante/Alacant, Spain",80000,80000,80000,https://statics.reforestum.com/forests/galleries/miterd/2002016005_2016-b005_tcm30-180828_2002016005_0_0.jpg,FALSE,VCU,NA,40,0.00171590909090909064,proyecto-de-absorción-de-co2-de-la-fundación-aquae,0,
200,2002021125,"Proyecto De Creación De Superficies Forestales En El ""Monte Serra Do Larouc","The project ""Project of Creation of Forest Surfaces In The ""Monte Serra Do Larouco (I)"""" is located in Baltar, in the province of Ourense. With a total area of 21.63 hectares, it is expected to absorb 17262.0 tons of CO2 in 50 years. It is a pamphlet d Pinus pinaster ssp. atlantic on the neighboring mountain in common hand.","Baltar, Ourense, Spain",220000,220000,220000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,50,0.07133057851239668623,proyecto-de-creación-de-superficies-forestales-en-,0,
200,100101,Bagasse based Co-generation Power Project at Khatauli,"The project utilizes the bagasse generated in the sugar mill to generate steam and electricity for internal use and to export the surplus electricity to the Uttar Pradesh Power Corporation Limited (UPPCL). The project activity is 23.0 MW capacity cogeneration projects of Triveni Engineering and Industries Ltd. (TEIL) at Khatauli plant, Uttar Pradesh.","Uttar Pradesh, India",0,0,0,https://statics.reforestum.com/forests/headers/default/10.jpg,FALSE,VCU,NA,0,NA,bagasse-based-co-generation-power-project-at-khata,0,
200,100357,7.50 MW Bundled grid-connected wind electricity generation project in Tamil,"The project activity is a bundled wind energy project with total capacity of 7.50 MW, comprising of 14 Wind Turbine Generators (WTG?s) of varying capacities, commissioned in the period between 03/02/2007 and 19/06/2008.","Tamil Nadu, India",0,0,0,https://statics.reforestum.com/forests/headers/default/03.jpg,FALSE,VCU,NA,0,NA,7-50-mw-bundled-grid-connected-wind-electricity-ge,0,
200,100869,"2 x 3.5 MW Ullunkal Hydro Power Project in Kerala, India.","The project activity entails generation of electricity by EDCL Power Projects Limited through a run-of- the-river power plant across the left bank of river Kakkad at Chittar village, in the district of  Panthanmthitta, in the state of Kerala and export of the net electricity to the Southern Regional Electricity  grid. The project activity under consideration is being developed as an Independent Power Producer (IPP) by  EDCL.","Kerala, India",0,0,0,https://statics.reforestum.com/forests/headers/default/07.jpg,FALSE,VCU,NA,0,NA,2-x-3-5-mw-ullunkal-hydro-power-project-in-kerala-,0,
200,3005189,Gs1247 Vpa 75 Lango Safe Water Project,NA,Uganda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-75-lango-safe-water-project,0,
200,3007493,Erzurum Aziziye Solar Power Plant ,NA,Turkey,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,erzurum-aziziye-solar-power-plant-,0,
200,30010885,Gs10884 - Koko Kenya - Ethanol Cookstoves Program - Cpa-0001,NA,Kenya,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs10884-koko-kenya-ethanol-cookstoves-program-cpa-0001,0,
200,1001478,"Wind Energy Project in Dewas, Madhya Pradesh (India)","The project activity is a 14.4 MW wind power project consisting of 18 Wind Energy Converters (WECs) of individual capacity 800 kW (model E-53) sourced from Wind World India Limited. The Project harnesses renewable resources in the region, thereby displacing non-renewable natural resources thereby ultimately leading to sustainable economic and environmental development.","Madhya Pradesh, India",0,0,0,https://statics.reforestum.com/forests/headers/default/10.jpg,FALSE,VCU,NA,0,NA,wind-energy-project-in-dewas-madhya-pradesh-india-,0,
200,1001734,Large scale grid connected solar PV Project in Toujounine (Nouakchott),"Toujounine 50 MW Solar Power plant consists of the construction and operation of a greenfield 50 MW solar power plant near Nouakchott, Mauritania capital city. It involves the setting up of 156,540 PV modules for a total capacity of 50 MW and associated 33 kVA transformer to inject renewable energy to the regional grid of Nouakchott  This project was open for public comment from 8 January - 7 February 2018. No comments were received.",Mauritania,0,0,0,https://statics.reforestum.com/forests/headers/default/02.jpg,FALSE,VCU,NA,0,NA,large-scale-grid-connected-solar-pv-project-in-tou,0,
